query,article_id,article_title,neural_score,rank,is_correct
latest iphone price,228A,"228A. Special provisions as to disposal of question relating to constitutional validity of State Laws Rep by the Constitution (Forty third Amendment) Act, 1977 , sec 10, (w e f 13 4 1978 )",-0.0751837875366211,6,0
latest iphone price,300,"300. A Persons not to be deprived of property save by authority of law No person shall be deprived of his property save by authority of law PART XIII TRADE, COMMERCE AND INTERCOURSE WITHIN THE TERRITORY OF INDIA",-0.08438366832733155,7,0
latest iphone price,395,"395. Repeals The Indian Independence Act, 1947 , and the Government of India Act, 1935 , together with all enactment s amending or supplementing the latter Act, but not including the Abolition of Privy Council Jurisdiction Act, 1949 , are hereby repealed FIRST SCHEDULE Articles 1 and 4 I THE STATES Name Territories",-0.1263837875366211,8,0
latest iphone price,394,"394. Commencement This article and Articles 5, 6, 7, 8, 9, 60, 324, 366, 367, 379, 380, 388, 391, 392 and 393 shall come into force at once, and the remaining provisions of this Constitution shall come into force on the twenty sixth day of January, 1950 , which day is referred to in this Constitution as the commencement of this Constitution",-0.136783549118042,9,0
latest iphone price,43,"43. Living wage, etc, for workers The State shall endeavour to secure, by suitable legislation or economic organisation or in any other way, to all workers, agricultural, industrial or otherwise, work, a living wage, conditions of work ensuring a decent standard of life and full enjoyment of leisure and social and cultural opportunities and, in particular, the State shall endeavour to promote cottage industries on an individual or co operative basis in rural areas",-0.18718289346694947,10,0
latest iphone price,290,"290. A Annual payment to certain Devaswom Funds A sum of forty six lakhs and fifty thousand rupees shall be charged on, and paid out of, the Consolidated Fund of the State of Kerala every year to the Travancore Devaswom Fund; and a sum of thirteen lakhs and fifty thousand rupees shall be charged on, and paid out of the Consolidated Fund of the State of Tamil Nadu every year to the Devaswom Fund established in that State for the maintenance of Hindu temples and shrines in the territories transferred to that State on the 1 st day of November, 1956 , from the State of Travancore Cochin",-0.23558277425765992,11,0
latest iphone price,221,"221. Salaries etc, of Judges",-0.272383549118042,12,0
latest iphone price,297,297. Things of value within territorial waters or continental shelf and resources of the exclusive economic zone to vest in the Union,-0.289983549118042,13,0
latest iphone price,125,"125. Salaries, etc, of Judges",-0.296383549118042,14,0
latest iphone price,273,273. Grants in lieu of export duty on jute and jute products,-0.303183549118042,15,0
latest iphone price,372,372. A Power of the President to adapt laws,-0.375983549118042,16,0
latest iphone price,279,"279. Calculation of net proceeds, etc",-0.38597735023498536,17,0
latest iphone price,363,363. A Recognition granted to Rulers of Indian States to cease and privy purses to be abolished Notwithstanding anything in this Constitution or in any law for the time being in force,-0.39118289346694946,18,0
latest iphone price,337,"337. Special provision with respect to educational grants for the benefit of Anglo Indian community During the first three financial years after the commencement of this Constitution, the same grants, if any, shall be made by the Union and by each State for the benefit of the Anglo Indian community in respect of education as were made in the financial year ending on the thirty first day of March, 1948 During every succeeding period of three years the grants may be less by ten per cent than those for the immediately preceding period of three years: Provided that at the end of ten years from the commencement of this Constitution such grants, to the extent to which they are a special concession to the Anglo Indian community, shall cease: Provided further that no educational institution shall be entitled to receive any grant under this article unless at least forty per cent of annual admissions therein are made available to members of communities other than the Anglo Indian community",-0.39758223781585694,19,0
